Date,PM2.5 AQI Value,Site Name,Site ID,Source
11/06/2017,41,Elizabeth Lab,34-039-0004,AQS
11/07/2017,39,Jersey City Firehouse,34-017-1003,AQS
11/08/2017,39,Elizabeth Lab,34-039-0004,AQS
11/09/2017,48,Elizabeth Lab,34-039-0004,AQS
11/10/2017,27,Elizabeth Lab,34-039-0004,AQS
11/11/2017,51,Holtsville,36-103-0009,AQS
11/12/2017,68,Rutgers University,34-023-0011,AQS
11/13/2017,80,Elizabeth Lab,34-039-0004,AQS
11/14/2017,62,Elizabeth Lab,34-039-0004,AQS
11/15/2017,62,Ps 19,36-061-0128,AQS
11/16/2017,28,Flemington,34-019-0001,AQS
11/17/2017,25,Ccny,36-061-0135,AQS
11/18/2017,52,Paterson,34-031-0005,AQS
11/19/2017,33,Intermediate School 143,36-061-0115,AQS
11/20/2017,33,Rutgers University,34-023-0011,AQS
11/21/2017,55,Elizabeth Lab,34-039-0004,AQS
11/22/2017,57,Elizabeth Lab,34-039-0004,AQS
11/23/2017,39,Holtsville,36-103-0009,AQS
11/24/2017,63,Elizabeth Lab,34-039-0004,AQS
11/25/2017,66,Flemington,34-019-0001,AQS
11/26/2017,31,Holtsville,36-103-0009,AQS
11/27/2017,44,Flemington,34-019-0001,AQS
11/28/2017,52,Elizabeth Lab,34-039-0004,AQS
11/29/2017,43,Jersey City Firehouse,34-017-1003,AQS
11/30/2017,68,Ps 19,36-061-0128,AQS
12/01/2017,49,Fort Lee Near Road,34-003-0010,AQS
12/02/2017,62,Ps 19,36-061-0128,AQS
12/03/2017,97,Ps 19,36-061-0128,AQS
12/04/2017,101,Elizabeth Lab,34-039-0004,AQS
12/05/2017,50,Fort Lee Near Road,34-003-0010,AQS
12/06/2017,55,Division Street,36-061-0134,AQS
12/07/2017,52,Ps 19,36-061-0128,AQS
12/08/2017,48,Elizabeth Lab,34-039-0004,AQS
12/09/2017,54,Jersey City Firehouse,34-017-1003,AQS
12/10/2017,58,Elizabeth Lab,34-039-0004,AQS
12/11/2017,58,Elizabeth Lab,34-039-0004,AQS
12/12/2017,53,Elizabeth Lab,34-039-0004,AQS
12/13/2017,36,Elizabeth Lab,34-039-0004,AQS
12/14/2017,48,Elizabeth Lab,34-039-0004,AQS
12/15/2017,53,Pfizer Lab Site,36-005-0133,AQS
12/16/2017,80,Ps 19,36-061-0128,AQS
12/17/2017,57,Elizabeth Lab,34-039-0004,AQS
12/18/2017,74,Elizabeth Lab,34-039-0004,AQS
12/19/2017,69,Elizabeth Lab,34-039-0004,AQS
12/20/2017,41,Intermediate School 143,36-061-0115,AQS
12/21/2017,44,Rutgers University,34-023-0011,AQS
12/22/2017,66,Elizabeth Lab,34-039-0004,AQS
12/23/2017,68,Elizabeth Lab,34-039-0004,AQS
12/24/2017,35,Ccny,36-061-0135,AQS
12/25/2017,44,Intermediate School 143,36-061-0115,AQS
12/26/2017,44,Holtsville,36-103-0009,AQS
12/27/2017,53,Intermediate School 143,36-061-0115,AQS
12/28/2017,41,Intermediate School 143,36-061-0115,AQS
12/29/2017,50,Intermediate School 143,36-061-0115,AQS
12/30/2017,64,Elizabeth Lab,34-039-0004,AQS
12/31/2017,45,Intermediate School 143,36-061-0115,AQS
01/01/2018,51,Intermediate School 143,36-061-0115,AQS
01/02/2018,56,Intermediate School 143,36-061-0115,AQS
01/03/2018,69,Elizabeth Lab,34-039-0004,AQS
01/04/2018,52,Morrisania,36-005-0080,AQS
01/05/2018,48,Intermediate School 143,36-061-0115,AQS
01/06/2018,46,Intermediate School 143,36-061-0115,AQS
01/07/2018,52,Intermediate School 143,36-061-0115,AQS
01/08/2018,69,Pfizer Lab Site,36-005-0133,AQS
01/09/2018,75,Elizabeth Lab,34-039-0004,AQS
01/10/2018,64,Elizabeth Lab,34-039-0004,AQS
01/11/2018,95,Elizabeth Lab,34-039-0004,AQS
01/12/2018,55,Fort Lee Near Road,34-003-0010,AQS
01/13/2018,44,Intermediate School 143,36-061-0115,AQS
01/14/2018,43,Intermediate School 143,36-061-0115,AQS
01/15/2018,58,Ps 19,36-061-0128,AQS
01/16/2018,69,Ps 19,36-061-0128,AQS
01/17/2018,62,Jersey City Firehouse,34-017-1003,AQS
01/18/2018,58,Jersey City Firehouse,34-017-1003,AQS
01/19/2018,72,Jersey City Firehouse,34-017-1003,AQS
01/20/2018,56,Ps 19,36-061-0128,AQS
01/21/2018,67,Holtsville,36-103-0009,AQS
01/22/2018,96,Fort Lee Near Road,34-003-0010,AQS
01/23/2018,51,Newark Firehouse,34-013-0003,AQS
01/24/2018,39,Intermediate School 143,36-061-0115,AQS
01/25/2018,36,Intermediate School 143,36-061-0115,AQS
01/26/2018,53,Elizabeth Lab,34-039-0004,AQS
01/27/2018,52,Fort Lee Near Road,34-003-0010,AQS
01/28/2018,52,Intermediate School 143,36-061-0115,AQS
01/29/2018,56,Ps 19,36-061-0128,AQS
01/30/2018,43,Intermediate School 143,36-061-0115,AQS
01/31/2018,38,Intermediate School 143,36-061-0115,AQS
02/01/2018,58,Is 74,36-005-0112,AQS
02/02/2018,45,Intermediate School 143,36-061-0115,AQS
02/03/2018,41,Intermediate School 143,36-061-0115,AQS
02/04/2018,48,Pfizer Lab Site,36-005-0133,AQS
02/05/2018,43,Intermediate School 143,36-061-0115,AQS
02/06/2018,60,Elizabeth Lab,34-039-0004,AQS
02/07/2018,74,Ps 19,36-061-0128,AQS
02/08/2018,53,Intermediate School 143,36-061-0115,AQS
02/09/2018,75,Elizabeth Lab,34-039-0004,AQS
02/10/2018,84,Elizabeth Lab,34-039-0004,AQS
02/11/2018,59,Fort Lee Near Road,34-003-0010,AQS
02/12/2018,42,Intermediate School 143,36-061-0115,AQS
02/13/2018,54,Ps 19,36-061-0128,AQS
02/14/2018,60,Fort Lee Near Road,34-003-0010,AQS
02/15/2018,84,Fort Lee Near Road,34-003-0010,AQS
02/16/2018,52,Elizabeth Lab,34-039-0004,AQS
02/17/2018,51,Elizabeth Lab,34-039-0004,AQS
02/18/2018,48,Intermediate School 143,36-061-0115,AQS
02/19/2018,60,Fort Lee Near Road,34-003-0010,AQS
02/20/2018,63,Fort Lee Near Road,34-003-0010,AQS
02/21/2018,52,Fort Lee Near Road,34-003-0010,AQS
02/22/2018,54,Elizabeth Lab,34-039-0004,AQS
02/23/2018,54,Fort Lee Near Road,34-003-0010,AQS
02/24/2018,53,Fort Lee Near Road,34-003-0010,AQS
02/25/2018,57,Ps 19,36-061-0128,AQS
02/26/2018,46,Fort Lee Near Road,34-003-0010,AQS
02/27/2018,38,Fort Lee Near Road,34-003-0010,AQS
02/28/2018,53,Fort Lee Near Road,34-003-0010,AQS
03/01/2018,69,Elizabeth Lab,34-039-0004,AQS
03/02/2018,26,Elizabeth Lab,34-039-0004,AQS
03/03/2018,32,Intermediate School 143,36-061-0115,AQS
03/04/2018,20,Intermediate School 143,36-061-0115,AQS
03/05/2018,42,Jersey City Firehouse,34-017-1003,AQS
03/06/2018,113,Ps 19,36-061-0128,AQS
03/07/2018,45,Ps 19,36-061-0128,AQS
03/08/2018,34,Morrisania,36-005-0080,AQS
03/09/2018,40,Division Street,36-061-0134,AQS
03/10/2018,32,Intermediate School 143,36-061-0115,AQS
03/11/2018,33,Toms River,34-029-2002,AQS
03/12/2018,82,Ps 19,36-061-0128,AQS
03/13/2018,28,Ps 19,36-061-0128,AQS
03/14/2018,47,Toms River,34-029-2002,AQS
03/15/2018,44,Ps 19,36-061-0128,AQS
03/16/2018,40,Is 74,36-005-0112,AQS
03/17/2018,28,Fort Lee Near Road,34-003-0010,AQS
03/18/2018,26,Newburgh,36-071-0002,AQS
03/19/2018,54,Ps 19,36-061-0128,AQS
03/20/2018,52,Ps 19,36-061-0128,AQS
03/21/2018,53,Ps 19,36-061-0128,AQS
03/22/2018,35,Fort Lee Near Road,34-003-0010,AQS
03/23/2018,28,Fort Lee Near Road,34-003-0010,AQS
03/24/2018,25,Fort Lee Near Road,34-003-0010,AQS
03/25/2018,30,Ps 19,36-061-0128,AQS
03/26/2018,63,Ps 19,36-061-0128,AQS
03/27/2018,51,Fort Lee Near Road,34-003-0010,AQS
03/28/2018,66,Fort Lee Near Road,34-003-0010,AQS
03/29/2018,77,Fort Lee Near Road,34-003-0010,AQS
03/30/2018,67,Fort Lee Near Road,34-003-0010,AQS
03/31/2018,28,Fort Lee Near Road,34-003-0010,AQS
04/01/2018,32,Fort Lee Near Road,34-003-0010,AQS
04/02/2018,53,Ps 19,36-061-0128,AQS
04/03/2018,58,Elizabeth Lab,34-039-0004,AQS
04/04/2018,58,Jersey City Firehouse,34-017-1003,AQS
04/05/2018,26,Rutgers University,34-023-0011,AQS
04/06/2018,56,Fort Lee Near Road,34-003-0010,AQS
04/07/2018,28,Flemington,34-019-0001,AQS
04/08/2018,28,Elizabeth Lab,34-039-0004,AQS
04/09/2018,35,Fort Lee Near Road,34-003-0010,AQS
04/10/2018,62,Fort Lee Near Road,34-003-0010,AQS
04/11/2018,58,Elizabeth Lab,34-039-0004,AQS
04/12/2018,73,Fort Lee Near Road,34-003-0010,AQS
04/13/2018,66,Fort Lee Near Road,34-003-0010,AQS
04/14/2018,71,Pfizer Lab Site,36-005-0133,AQS
04/15/2018,42,Elizabeth Lab,34-039-0004,AQS
04/16/2018,36,Jersey City Firehouse,34-017-1003,AQS
04/17/2018,24,Fort Lee Near Road,34-003-0010,AQS
04/18/2018,34,Rutgers University,34-023-0011,AQS
04/19/2018,39,Ps 19,36-061-0128,AQS
04/20/2018,23,Fort Lee Near Road,34-003-0010,AQS
04/21/2018,31,Toms River,34-029-2002,AQS
04/22/2018,33,Flemington,34-019-0001,AQS
04/23/2018,60,Rutgers University,34-023-0011,AQS
04/24/2018,55,Fort Lee Near Road,34-003-0010,AQS
04/25/2018,48,Fort Lee Near Road,34-003-0010,AQS
04/26/2018,66,Ps 19,36-061-0128,AQS
04/27/2018,53,Elizabeth Lab,34-039-0004,AQS
04/28/2018,65,Fort Lee Near Road,34-003-0010,AQS
04/29/2018,32,Fort Lee Near Road,34-003-0010,AQS
04/30/2018,33,Fort Lee Near Road,34-003-0010,AQS
05/01/2018,53,Fort Lee Near Road,34-003-0010,AQS
05/02/2018,63,Elizabeth Lab,34-039-0004,AQS
05/03/2018,61,Fort Lee Near Road,34-003-0010,AQS
05/04/2018,60,Elizabeth Lab,34-039-0004,AQS
05/05/2018,88,Ps 19,36-061-0128,AQS
05/06/2018,48,Fort Lee Near Road,34-003-0010,AQS
05/07/2018,48,Fort Lee Near Road,34-003-0010,AQS
05/08/2018,52,Elizabeth Lab,34-039-0004,AQS
05/09/2018,56,Fort Lee Near Road,34-003-0010,AQS
05/10/2018,49,Fort Lee Near Road,34-003-0010,AQS
05/11/2018,40,Elizabeth Lab,34-039-0004,AQS
05/12/2018,39,Fort Lee Near Road,34-003-0010,AQS
05/13/2018,35,Fort Lee Near Road,34-003-0010,AQS
05/14/2018,62,Fort Lee Near Road,34-003-0010,AQS
05/15/2018,73,Fort Lee Near Road,34-003-0010,AQS
05/16/2018,48,Fort Lee Near Road,34-003-0010,AQS
05/17/2018,56,Fort Lee Near Road,34-003-0010,AQS
05/18/2018,52,Elizabeth Lab,34-039-0004,AQS
05/19/2018,33,Fort Lee Near Road,34-003-0010,AQS
05/20/2018,45,Fort Lee Near Road,34-003-0010,AQS
05/21/2018,43,Elizabeth Lab,34-039-0004,AQS
05/22/2018,55,Fort Lee Near Road,34-003-0010,AQS
05/23/2018,58,Fort Lee Near Road,34-003-0010,AQS
05/24/2018,51,Jersey City Firehouse,34-017-1003,AQS
05/25/2018,60,Jersey City Firehouse,34-017-1003,AQS
05/26/2018,66,Fort Lee Near Road,34-003-0010,AQS
05/27/2018,52,Fort Lee Near Road,34-003-0010,AQS
05/28/2018,45,Fort Lee Near Road,34-003-0010,AQS
05/29/2018,65,Fort Lee Near Road,34-003-0010,AQS
05/30/2018,60,Fort Lee Near Road,34-003-0010,AQS
05/31/2018,57,Fort Lee Near Road,34-003-0010,AQS
06/01/2018,69,Babylon,36-103-0002,AQS
06/02/2018,62,Newburgh,36-071-0002,AQS
06/03/2018,40,Jersey City Firehouse,34-017-1003,AQS
06/04/2018,38,Newark Firehouse,34-013-0003,AQS
06/05/2018,51,Jersey City Firehouse,34-017-1003,AQS
06/06/2018,53,Elizabeth Lab,34-039-0004,AQS
06/07/2018,54,Paterson,34-031-0005,AQS
06/08/2018,54,Fort Lee Near Road,34-003-0010,AQS
06/09/2018,55,Elizabeth Lab,34-039-0004,AQS
06/10/2018,50,Chester,34-027-3001,AQS
06/11/2018,49,Jersey City Firehouse,34-017-1003,AQS
06/12/2018,53,Jersey City Firehouse,34-017-1003,AQS
06/13/2018,54,Fort Lee Near Road,34-003-0010,AQS
06/14/2018,37,Fort Lee Near Road,34-003-0010,AQS
06/15/2018,44,Jersey City Firehouse,34-017-1003,AQS
06/16/2018,48,Fort Lee Near Road,34-003-0010,AQS
06/17/2018,56,Fort Lee Near Road,34-003-0010,AQS
06/18/2018,71,Ps 19,36-061-0128,AQS
06/19/2018,53,Ps 19,36-061-0128,AQS
06/20/2018,53,Jersey City Firehouse,34-017-1003,AQS
06/21/2018,51,Fort Lee Near Road,34-003-0010,AQS
06/22/2018,52,Jersey City Firehouse,34-017-1003,AQS
06/23/2018,50,Jersey City Firehouse,34-017-1003,AQS
06/24/2018,63,Fort Lee Near Road,34-003-0010,AQS
06/25/2018,38,Jersey City Firehouse,34-017-1003,AQS
06/26/2018,33,Fort Lee Near Road,34-003-0010,AQS
06/27/2018,34,Fort Lee Near Road,34-003-0010,AQS
06/28/2018,53,Fort Lee Near Road,34-003-0010,AQS
06/29/2018,59,Jersey City Firehouse,34-017-1003,AQS
06/30/2018,56,Jersey City Firehouse,34-017-1003,AQS
07/01/2018,77,Holtsville,36-103-0009,AQS
07/02/2018,93,Ps 19,36-061-0128,AQS
07/03/2018,91,Newburgh,36-071-0002,AQS
07/04/2018,89,Fort Lee Near Road,34-003-0010,AQS
07/05/2018,57,Fort Lee Near Road,34-003-0010,AQS
07/06/2018,38,Fort Lee Near Road,34-003-0010,AQS
07/07/2018,25,Flemington,34-019-0001,AQS
07/08/2018,43,Fort Lee Near Road,34-003-0010,AQS
07/09/2018,51,Fort Lee Near Road,34-003-0010,AQS
07/10/2018,58,Fort Lee Near Road,34-003-0010,AQS
07/11/2018,56,Ps 19,36-061-0128,AQS
07/12/2018,52,Fort Lee Near Road,34-003-0010,AQS
07/13/2018,61,Ps 19,36-061-0128,AQS
07/14/2018,54,Fort Lee Near Road,34-003-0010,AQS
07/15/2018,46,Fort Lee Near Road,34-003-0010,AQS
07/16/2018,64,Fort Lee Near Road,34-003-0010,AQS
07/17/2018,64,Fort Lee Near Road,34-003-0010,AQS
07/18/2018,48,Elizabeth Lab,34-039-0004,AQS
07/19/2018,51,Union City High School,34-017-0008,AQS
07/20/2018,45,Fort Lee Near Road,34-003-0010,AQS
07/21/2018,34,Fort Lee Near Road,34-003-0010,AQS
07/22/2018,38,Fort Lee Near Road,34-003-0010,AQS
07/23/2018,52,Fort Lee Near Road,34-003-0010,AQS
07/24/2018,49,Fort Lee Near Road,34-003-0010,AQS
07/25/2018,43,Elizabeth Lab,34-039-0004,AQS
07/26/2018,41,Elizabeth Lab,34-039-0004,AQS
07/27/2018,60,Fort Lee Near Road,34-003-0010,AQS
07/28/2018,65,Fort Lee Near Road,34-003-0010,AQS
07/29/2018,38,Elizabeth Lab,34-039-0004,AQS
07/30/2018,51,Elizabeth Lab,34-039-0004,AQS
07/31/2018,49,Fort Lee Near Road,34-003-0010,AQS
08/01/2018,45,Fort Lee Near Road,34-003-0010,AQS
08/02/2018,38,Newark Firehouse,34-013-0003,AQS
08/03/2018,45,Fort Lee Near Road,34-003-0010,AQS
08/04/2018,34,Elizabeth Lab,34-039-0004,AQS
08/05/2018,57,Freshkills West,36-085-0111,AQS
08/06/2018,75,Newburgh,36-071-0002,AQS
08/07/2018,81,Newburgh,36-071-0002,AQS
08/08/2018,60,Morrisania,36-005-0080,AQS
08/09/2018,55,Fort Lee Near Road,34-003-0010,AQS
08/10/2018,68,Freshkills West,36-085-0111,AQS
08/11/2018,55,Fort Lee Near Road,34-003-0010,AQS
08/12/2018,51,Fort Lee Near Road,34-003-0010,AQS
08/13/2018,33,Fort Lee Near Road,34-003-0010,AQS
08/14/2018,54,Fort Lee Near Road,34-003-0010,AQS
08/15/2018,69,Freshkills West,36-085-0111,AQS
08/16/2018,95,Freshkills West,36-085-0111,AQS
08/17/2018,77,Is 74,36-005-0112,AQS
08/18/2018,61,Is 74,36-005-0112,AQS
08/19/2018,30,Chester,34-027-3001,AQS
08/20/2018,33,Queens College Near Road,36-081-0125,AQS
08/21/2018,47,Jersey City Firehouse,34-017-1003,AQS
08/22/2018,34,Fort Lee Near Road,34-003-0010,AQS
08/23/2018,49,Elizabeth Lab,34-039-0004,AQS
08/24/2018,59,Freshkills West,36-085-0111,AQS
08/25/2018,48,Flemington,34-019-0001,AQS
08/26/2018,64,Jersey City Firehouse,34-017-1003,AQS
08/27/2018,73,Ps 19,36-061-0128,AQS
08/28/2018,92,Eisenhower Park,36-059-0005,AQS
08/29/2018,79,Freshkills West,36-085-0111,AQS
08/30/2018,55,Queens College Near Road,36-081-0125,AQS
08/31/2018,34,Fort Lee Near Road,34-003-0010,AQS
09/01/2018,37,Fort Lee Near Road,34-003-0010,AQS
09/02/2018,44,Fort Lee Near Road,34-003-0010,AQS
09/03/2018,58,Freshkills West,36-085-0111,AQS
09/04/2018,49,Freshkills West,36-085-0111,AQS
09/05/2018,60,Fort Lee Near Road,34-003-0010,AQS
09/06/2018,66,Newark Firehouse,34-013-0003,AQS
09/07/2018,51,Elizabeth Lab,34-039-0004,AQS
09/08/2018,34,Ps 19,36-061-0128,AQS
09/09/2018,27,Fort Lee Near Road,34-003-0010,AQS
09/10/2018,20,Fort Lee Near Road,34-003-0010,AQS
09/11/2018,61,Freshkills West,36-085-0111,AQS
09/12/2018,57,Elizabeth Lab,34-039-0004,AQS
09/13/2018,32,Elizabeth Lab,34-039-0004,AQS
09/14/2018,33,Elizabeth Lab,34-039-0004,AQS
09/15/2018,44,Elizabeth Lab,34-039-0004,AQS
09/16/2018,48,Fort Lee Near Road,34-003-0010,AQS
09/17/2018,41,Fort Lee Near Road,34-003-0010,AQS
09/18/2018,31,Fort Lee Near Road,34-003-0010,AQS
09/19/2018,49,Freshkills West,36-085-0111,AQS
09/20/2018,40,Elizabeth Lab,34-039-0004,AQS
09/21/2018,36,Elizabeth Lab,34-039-0004,AQS
09/22/2018,31,Flemington,34-019-0001,AQS
09/23/2018,32,Freshkills West,36-085-0111,AQS
09/24/2018,35,Freshkills West,36-085-0111,AQS
09/25/2018,42,Jersey City Firehouse,34-017-1003,AQS
09/26/2018,43,Fort Lee Near Road,34-003-0010,AQS
09/27/2018,52,Elizabeth Lab,34-039-0004,AQS
09/28/2018,35,Elizabeth Lab,34-039-0004,AQS
09/29/2018,35,Elizabeth Lab,34-039-0004,AQS
09/30/2018,40,Flemington,34-019-0001,AQS
10/01/2018,60,Fort Lee Near Road,34-003-0010,AQS
10/02/2018,55,Fort Lee Near Road,34-003-0010,AQS
10/03/2018,33,Fort Lee Near Road,34-003-0010,AQS
10/04/2018,64,Fort Lee Near Road,34-003-0010,AQS
10/05/2018,43,Elizabeth Lab,34-039-0004,AQS
10/06/2018,36,Fort Lee Near Road,34-003-0010,AQS
10/07/2018,51,Fort Lee Near Road,34-003-0010,AQS
10/08/2018,50,Elizabeth Lab,34-039-0004,AQS
10/09/2018,47,Fort Lee Near Road,34-003-0010,AQS
10/10/2018,47,Fort Lee Near Road,34-003-0010,AQS
10/11/2018,33,Fort Lee Near Road,34-003-0010,AQS
10/12/2018,44,Elizabeth Lab,34-039-0004,AQS
10/13/2018,34,Elizabeth Lab,34-039-0004,AQS
10/14/2018,41,Elizabeth Lab,34-039-0004,AQS
10/15/2018,37,Flemington,34-019-0001,AQS
10/16/2018,39,Jersey City Firehouse,34-017-1003,AQS
10/17/2018,39,Elizabeth Lab,34-039-0004,AQS
10/18/2018,28,Elizabeth Lab,34-039-0004,AQS
10/19/2018,48,Jersey City Firehouse,34-017-1003,AQS
10/20/2018,41,Elizabeth Lab,34-039-0004,AQS
10/21/2018,28,Jersey City Firehouse,34-017-1003,AQS
10/22/2018,39,Jersey City Firehouse,34-017-1003,AQS
10/23/2018,48,Elizabeth Lab,34-039-0004,AQS
10/24/2018,28,Elizabeth Lab,34-039-0004,AQS
10/25/2018,29,Elizabeth Lab,34-039-0004,AQS
10/26/2018,37,Fort Lee Near Road,34-003-0010,AQS
10/27/2018,23,Fort Lee Near Road,34-003-0010,AQS
10/28/2018,26,Fort Lee Near Road,34-003-0010,AQS
10/29/2018,35,Fort Lee Near Road,34-003-0010,AQS
10/30/2018,44,Maspeth Library,36-081-0120,AQS
10/31/2018,57,Elizabeth Lab,34-039-0004,AQS
11/01/2018,67,Fort Lee Near Road,34-003-0010,AQS
11/02/2018,44,Fort Lee Near Road,34-003-0010,AQS
11/03/2018,39,Elizabeth Lab,34-039-0004,AQS
11/04/2018,37,Jersey City Firehouse,34-017-1003,AQS
11/05/2018,39,Elizabeth Lab,34-039-0004,AQS
11/06/2018,36,Maspeth Library,36-081-0120,AQS
11/07/2018,45,Elizabeth Lab,34-039-0004,AQS
11/08/2018,48,Jersey City Firehouse,34-017-1003,AQS
11/09/2018,36,Jersey City Firehouse,34-017-1003,AQS
11/10/2018,31,Elizabeth Lab,34-039-0004,AQS
11/11/2018,40,Elizabeth Lab,34-039-0004,AQS
11/12/2018,68,Jersey City Firehouse,34-017-1003,AQS
11/13/2018,54,Elizabeth Lab,34-039-0004,AQS
11/14/2018,29,Elizabeth Lab,34-039-0004,AQS
11/15/2018,35,Ps 19,36-061-0128,AQS
11/16/2018,30,Ccny,36-061-0135,AQS
11/17/2018,57,Elizabeth Lab,34-039-0004,AQS
11/18/2018,28,Fort Lee Near Road,34-003-0010,AQS
11/19/2018,74,Elizabeth Lab,34-039-0004,AQS
11/20/2018,59,Elizabeth Lab,34-039-0004,AQS
11/21/2018,43,Elizabeth Lab,34-039-0004,AQS
11/22/2018,28,Elizabeth Lab,34-039-0004,AQS
11/23/2018,30,Fort Lee Near Road,34-003-0010,AQS
11/24/2018,67,Newark Firehouse,34-013-0003,AQS
11/25/2018,61,Paterson,34-031-0005,AQS
11/26/2018,53,Fort Lee Near Road,34-003-0010,AQS
11/27/2018,19,Ccny,36-061-0135,AQS
11/28/2018,25,Intermediate School 143,36-061-0115,AQS
11/29/2018,31,Jersey City Firehouse,34-017-1003,AQS
11/30/2018,50,Fort Lee Near Road,34-003-0010,AQS
12/01/2018,58,Newark Firehouse,34-013-0003,AQS
12/02/2018,52,Fort Lee Near Road,34-003-0010,AQS
12/03/2018,35,Elizabeth Lab,34-039-0004,AQS
12/04/2018,29,Fort Lee Near Road,34-003-0010,AQS
12/05/2018,60,Fort Lee Near Road,34-003-0010,AQS
12/06/2018,54,Fort Lee Near Road,34-003-0010,AQS
12/07/2018,43,Fort Lee Near Road,34-003-0010,AQS
12/08/2018,54,Fort Lee Near Road,34-003-0010,AQS
12/09/2018,61,Fort Lee Near Road,34-003-0010,AQS
12/10/2018,73,Fort Lee Near Road,34-003-0010,AQS
12/11/2018,87,Fort Lee Near Road,34-003-0010,AQS
12/12/2018,71,Newark Firehouse,34-013-0003,AQS
12/13/2018,68,Ps 19,36-061-0128,AQS
12/14/2018,64,Fort Lee Near Road,34-003-0010,AQS
12/15/2018,58,Intermediate School 143,36-061-0115,AQS
12/16/2018,48,Ps 19,36-061-0128,AQS
12/17/2018,40,Division Street,36-061-0134,AQS
12/18/2018,33,Ccny,36-061-0135,AQS
12/19/2018,53,Jersey City Firehouse,34-017-1003,AQS
12/20/2018,80,Fort Lee Near Road,34-003-0010,AQS
12/21/2018,47,Newark Firehouse,34-013-0003,AQS
12/22/2018,43,Ccny,36-061-0135,AQS
12/23/2018,54,Holtsville,36-103-0009,AQS
12/24/2018,54,Elizabeth Lab,34-039-0004,AQS
12/25/2018,39,Richmond Post Office,36-085-0055,AQS
12/26/2018,56,Holtsville,36-103-0009,AQS
12/27/2018,60,Flemington,34-019-0001,AQS
12/28/2018,48,Fort Lee Near Road,34-003-0010,AQS
12/29/2018,40,Elizabeth Lab,34-039-0004,AQS
12/30/2018,52,Holtsville,36-103-0009,AQS
12/31/2018,62,Flemington,34-019-0001,AQS
01/01/2019,45,Maspeth Library,36-081-0120,AQS
01/02/2019,64,Ps 19,36-061-0128,AQS
01/03/2019,54,Ps 19,36-061-0128,AQS
01/04/2019,60,Elizabeth Lab,34-039-0004,AQS
01/05/2019,50,Division Street,36-061-0134,AQS
01/06/2019,51,Division Street,36-061-0134,AQS
01/07/2019,36,Ps 19,36-061-0128,AQS
01/08/2019,75,Fort Lee Near Road,34-003-0010,AQS
01/09/2019,38,Ps 314,36-047-0052,AQS
01/10/2019,42,Intermediate School 143,36-061-0115,AQS
01/11/2019,45,Is 74,36-005-0112,AQS
01/12/2019,43,Holtsville,36-103-0009,AQS
01/13/2019,42,Ps 19,36-061-0128,AQS
01/14/2019,42,Ps 19,36-061-0128,AQS
01/15/2019,59,Jersey City Firehouse,34-017-1003,AQS
01/16/2019,67,Jersey City Firehouse,34-017-1003,AQS
01/17/2019,44,Ps 19,36-061-0128,AQS
01/18/2019,71,Elizabeth Lab,34-039-0004,AQS
01/19/2019,56,Jersey City Firehouse,34-017-1003,AQS
01/20/2019,37,Ps 19,36-061-0128,AQS
01/21/2019,50,Intermediate School 143,36-061-0115,AQS
01/22/2019,52,Intermediate School 143,36-061-0115,AQS
01/23/2019,49,Intermediate School 143,36-061-0115,AQS
01/24/2019,33,Fort Lee Near Road,34-003-0010,AQS
01/25/2019,46,Intermediate School 143,36-061-0115,AQS
01/26/2019,48,Holtsville,36-103-0009,AQS
01/27/2019,51,Flemington,34-019-0001,AQS
01/28/2019,54,Ps 19,36-061-0128,AQS
01/29/2019,60,Elizabeth Lab,34-039-0004,AQS
01/30/2019,54,Intermediate School 143,36-061-0115,AQS
01/31/2019,49,Intermediate School 143,36-061-0115,AQS
02/01/2019,51,Queens College Near Road,36-081-0125,AQS
02/02/2019,80,Flemington,34-019-0001,AQS
02/03/2019,92,Fort Lee Near Road,34-003-0010,AQS
02/04/2019,83,Is 52,36-005-0110,AQS
02/05/2019,81,Jersey City Firehouse,34-017-1003,AQS
02/06/2019,42,Elizabeth Lab,34-039-0004,AQS
02/07/2019,51,Elizabeth Lab,34-039-0004,AQS
02/08/2019,43,Fort Lee Near Road,34-003-0010,AQS
02/09/2019,35,Intermediate School 143,36-061-0115,AQS
02/10/2019,30,Is 52,36-005-0110,AQS
02/11/2019,58,Rutgers University,34-023-0011,AQS
02/12/2019,42,Ps 19,36-061-0128,AQS
02/13/2019,42,Intermediate School 143,36-061-0115,AQS
02/14/2019,50,Intermediate School 143,36-061-0115,AQS
02/15/2019,63,Ps 19,36-061-0128,AQS
02/16/2019,39,Ps 19,36-061-0128,AQS
02/17/2019,30,Fort Lee Near Road,34-003-0010,AQS
02/18/2019,41,Elizabeth Lab,34-039-0004,AQS
02/19/2019,40,Jersey City Firehouse,34-017-1003,AQS
02/20/2019,57,Jersey City Firehouse,34-017-1003,AQS
02/21/2019,44,Fort Lee Near Road,34-003-0010,AQS
02/22/2019,52,Jersey City Firehouse,34-017-1003,AQS
02/23/2019,51,Paterson,34-031-0005,AQS
02/24/2019,47,Fort Lee Near Road,34-003-0010,AQS
02/25/2019,45,Intermediate School 143,36-061-0115,AQS
02/26/2019,38,Union City High School,34-017-0008,AQS
02/27/2019,30,Morrisania,36-005-0080,AQS
